Comment,Label,Comment_clean,Label_id
sema sema sema no words ti say,HATE,sema sema sema no words ti say,1.0
Intha mari all irugathdigum nadu sathivanmaiyal alium,HATE,intha mari all irugathdigum nadu sathivanmaiyal alium,1.0
Simbu  n Jyothika Wil score much..,NON_HATE,simbu  n jyothika wil score much..,0.0
Irukku theatrela kaadhu javvu pichikira alavukku DTS irukku,HATE,irukku theatrela kaadhu javvu pichikira alavukku dts irukku,1.0
தாம்பரம் தமிழ் அய்யங்கார் சார்பாக இந்த படம் வெற்றி பெற வாழ்த்துக்கள்,NON_HATE,தாம்பரம் தமிழ் அய்யங்கார் சார்பாக இந்த படம் வெற்றி பெற வாழ்த்துக்கள்,0.0
Aai.. Yevanu kaachum ponnttaati pulla Sentiment irunthaa Oodi padhungkiru.Kola kaandula irukkan.Varraar thalaivaru..PETTA PARAAKK..,HATE,aai.. yevanu kaachum ponnttaati pulla sentiment irunthaa oodi padhungkiru.kola kaandula irukkan.varraar thalaivaru..petta paraakk..,1.0
"ரஜினிய கிண்டல் பண்றங்கிலா Wait & Watch, He doing something to people",HATE,"ரஜினிய கிண்டல் பண்றங்கிலா wait & watch, he doing something to people",1.0
அய்யோ இப்பவே படம் பார்க்கனும் போல இருக்கே 🤩🤩 காத்திருப்போம்..Semma hit Aagapoguthu,NON_HATE,அய்யோ இப்பவே படம் பார்க்கனும் போல இருக்கே 🤩🤩 காத்திருப்போம்..semma hit aagapoguthu,0.0
come on surya fans 10 million views,NON_HATE,come on surya fans 10 million views,0.0
Thala mass dialogue u r great,NON_HATE,thala mass dialogue u r great,0.0
Thala pola varuma.. Semma Thala,NON_HATE,thala pola varuma.. semma thala,0.0
Oru vela PowerPaandi 2 vaa irukumoo🤔🤔  Trailer mass pannitaanga..  Petta vs Viswaasam,NON_HATE,oru vela powerpaandi 2 vaa irukumoo🤔🤔  trailer mass pannitaanga..  petta vs viswaasam,0.0
வெச்சான் பாரு ஆப்பு..ட்ரைலர் க்ளைமாக்ஸ்ல.. சத்தியமா நான் விழுந்து விழுந்து சிரிச்சேன்..,NON_HATE,வெச்சான் பாரு ஆப்பு..ட்ரைலர் க்ளைமாக்ஸ்ல.. சத்தியமா நான் விழுந்து விழுந்து சிரிச்சேன்..,0.0
தமிழகத்தையே புரட்டிப்போடும் ஒரு திரைப்படமாக அமையும் வெற்றிபெற வாழ்த்துக்கள் வாழ்த்துக்கள் அண்ணா..,NON_HATE,தமிழகத்தையே புரட்டிப்போடும் ஒரு திரைப்படமாக அமையும் வெற்றிபெற வாழ்த்துக்கள் வாழ்த்துக்கள் அண்ணா..,0.0
இந்த படம் வெற்றியடிந்தால் அது நமது சமுதாயத்திற்கு கிடைத்த வெற்றி நம் வீட்டு பெண்களுக்கு கிடைத்த வெற்றி ஆகும்,NON_HATE,இந்த படம் வெற்றியடிந்தால் அது நமது சமுதாயத்திற்கு கிடைத்த வெற்றி நம் வீட்டு பெண்களுக்கு கிடைத்த வெற்றி ஆகும்,0.0
Sagapora unakku  sathi etharkku  Iyya  pasumpon,HATE,sagapora unakku  sathi etharkku  iyya  pasumpon,1.0
அனைத்து பெண்களும் பார்க்க வேண்டிய விழிப்புணர்வு படம்..,NON_HATE,அனைத்து பெண்களும் பார்க்க வேண்டிய விழிப்புணர்வு படம்..,0.0
Fight seen marana mass thala killi killii killikii,NON_HATE,fight seen marana mass thala killi killii killikii,0.0
Epo relese pannuvinga. Epdiyachum relese pannirunga..,NON_HATE,epo relese pannuvinga. epdiyachum relese pannirunga..,0.0
பரியேறும் பெருமாள் சமூக நீதிப் படமென்றால் ..  திரௌபதி யும் சமூகநீதி படம்தான்,NON_HATE,பரியேறும் பெருமாள் சமூக நீதிப் படமென்றால் ..  திரௌபதி யும் சமூகநீதி படம்தான்,0.0
Engala minja yevanum illa ambalaya iruntha nerala va by duraisingam,HATE,engala minja yevanum illa ambalaya iruntha nerala va by duraisingam,1.0
ungalukku vayase agala sitty love u ma,NON_HATE,ungalukku vayase agala sitty love u ma,0.0
Now Kaappaan teaser marching towards 5m views & 400k likes,NON_HATE,now kaappaan teaser marching towards 5m views & 400k likes,0.0
Romba nalaiku apro na edhirpaarthamaadhri padam,NON_HATE,romba nalaiku apro na edhirpaarthamaadhri padam,0.0
அடங்கவில்லை என்றால்  அடக்கம் செய்வோம்  மோகன்  ஜி  உங்களுக்காக நாங்கள் !!,HATE,அடங்கவில்லை என்றால்  அடக்கம் செய்வோம்  மோகன்  ஜி  உங்களுக்காக நாங்கள் !!,1.0
கடலூர் மாவட்டம் சமட்டிக்குப்பம் வீர வன்னியர்கள் சார்பாக இப்படம் வெற்றி பெற வாழ்த்துக்கள்,NON_HATE,கடலூர் மாவட்டம் சமட்டிக்குப்பம் வீர வன்னியர்கள் சார்பாக இப்படம் வெற்றி பெற வாழ்த்துக்கள்,0.0
Aama Mr. Pandey inga enna panraru??,NON_HATE,aama mr. pandey inga enna panraru??,0.0
komali kadhadhan aga pogudhu padam otthikkum,HATE,komali kadhadhan aga pogudhu padam otthikkum,1.0
படம் வெற்றி பெற வாழ்த்துக்கள். புரற்சி வெல்லட்டும்.,NON_HATE,படம் வெற்றி பெற வாழ்த்துக்கள். புரற்சி வெல்லட்டும்.,0.0
Vijay sethupati mattum Villan na irundha vechiko padam flop thaan,HATE,vijay sethupati mattum villan na irundha vechiko padam flop thaan,1.0
varla varla vaa varla va Bhairava,NON_HATE,varla varla vaa varla va bhairava,0.0
Ohh aa Telugu remake of RAVI TEJAS  BENGAL TIGER ..,NON_HATE,ohh aa telugu remake of ravi tejas  bengal tiger ..,0.0
ஆதி படத்துல சிரிக்க போறாரு படத்த பாத்துட்டு நாங்க எல்லாம் விழுந்து விழுந்து சிரிக்கப் போறோம் வாழ்த்துக்கள் ஆதி,NON_HATE,ஆதி படத்துல சிரிக்க போறாரு படத்த பாத்துட்டு நாங்க எல்லாம் விழுந்து விழுந்து சிரிக்கப் போறோம் வாழ்த்துக்கள் ஆதி,0.0
Thalaivaa Pakka mass only one super star,NON_HATE,thalaivaa pakka mass only one super star,0.0
No means no entha dialogue thalaya thavara yaru sonna nallairukumnu tharayala,NON_HATE,no means no entha dialogue thalaya thavara yaru sonna nallairukumnu tharayala,0.0
Naan arasiyalukku varuvathu uruthi ..  Semma,NON_HATE,naan arasiyalukku varuvathu uruthi ..  semma,0.0
La la la.. Surviva.. Thala walk is just enough,NON_HATE,la la la.. surviva.. thala walk is just enough,0.0
last bgm un azhaigil en idhayam than nilayail kathi song ah copy adichtan,HATE,last bgm un azhaigil en idhayam than nilayail kathi song ah copy adichtan,1.0
Dec la yarala intha video pakkega avaga matum like poduga,NON_HATE,dec la yarala intha video pakkega avaga matum like poduga,0.0
Pink padam paathuthaen hd print irruku yaaruku veanum,NON_HATE,pink padam paathuthaen hd print irruku yaaruku veanum,0.0
அனைத்து சமுதாயமும் வரவேற்க்கின்றன. நாடக காதல் கும்பளை தவிர . எங்க அண்ணா வேற லெவல் . வாழ்த்துகள் மேகன் சத்ரியன் அவர்களே,NON_HATE,அனைத்து சமுதாயமும் வரவேற்க்கின்றன. நாடக காதல் கும்பளை தவிர . எங்க அண்ணா வேற லெவல் . வாழ்த்துகள் மேகன் சத்ரியன் அவர்களே,0.0
Very bad na ethur paartha alavukku illa,NON_HATE,very bad na ethur paartha alavukku illa,0.0
Pariyerum perumal padam varum pothu mattum sonnigga. Ithuvum samuga padam tha. This 100 percentage true I support,NON_HATE,pariyerum perumal padam varum pothu mattum sonnigga. ithuvum samuga padam tha. this 100 percentage true i support,0.0
அனைத்து  முதலியார்கள் சார்பாக இந்த படம் வெற்றியடைய வாழ்த்துக்கள்.,NON_HATE,அனைத்து  முதலியார்கள் சார்பாக இந்த படம் வெற்றியடைய வாழ்த்துக்கள்.,0.0
1m Views & 101k likes  #SK #Hero,NON_HATE,1m views & 101k likes  #sk #hero,0.0
Vere level  last scene pwolli,NON_HATE,vere level  last scene pwolli,0.0
Tharumaru.. Thala I Love You,NON_HATE,tharumaru.. thala i love you,0.0
Padam vera level Thiruma kuu voo  Ranjith Naiyee ku voo  Thirunelveli mavattam Senaithalivar sarbagaa  Padam  day's Oda valthukal  Mohan G vera level,HATE,padam vera level thiruma kuu voo  ranjith naiyee ku voo  thirunelveli mavattam senaithalivar sarbagaa  padam  day's oda valthukal  mohan g vera level,1.0
படம் வெற்றி பெற வாழ்த்துக்கள்  வாழ்த்துக்களுடன்  பொட்டல் S.துரை யாதவ் போர்ப்படை  நெல்லை ஜில்லா,NON_HATE,படம் வெற்றி பெற வாழ்த்துக்கள்  வாழ்த்துக்களுடன்  பொட்டல் s.துரை யாதவ் போர்ப்படை  நெல்லை ஜில்லா,0.0
குடியுரிமைக்காக 40 வருட ஆதாரத்தை காட்டிய இசுலாமியர்,NON_HATE,குடியுரிமைக்காக 40 வருட ஆதாரத்தை காட்டிய இசுலாமியர்,0.0
Srk fan plz dislike tha video,NON_HATE,srk fan plz dislike tha video,0.0
1m likes varumnu solravagga like here,NON_HATE,1m likes varumnu solravagga like here,0.0
Indha #Rakulpreet Vs #Suriya sandai kaatchi design la edhirpaakalaye  #NGKTrailer - repeat worthy,NON_HATE,indha #rakulpreet vs #suriya sandai kaatchi design la edhirpaakalaye  #ngktrailer - repeat worthy,0.0
I'm die hard fan from Sri Lanka,NON_HATE,i'm die hard fan from sri lanka,0.0
